celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,week1_n_judges,week1_total_score,week1_normalized,week1_pct,week2_n_judges,week2_total_score,week2_normalized,week2_pct,week3_n_judges,week3_total_score,week3_normalized,week3_pct,week4_n_judges,week4_total_score,week4_normalized,week4_pct,week5_n_judges,week5_total_score,week5_normalized,week5_pct,week6_n_judges,week6_total_score,week6_normalized,week6_pct,week7_n_judges,week7_total_score,week7_normalized,week7_pct,week8_n_judges,week8_total_score,week8_normalized,week8_pct,week9_n_judges,week9_total_score,week9_normalized,week9_pct,week10_n_judges,week10_total_score,week10_normalized,week10_pct,week11_n_judges,week11_total_score,week11_normalized,week11_pct
Bill Nye,Tyne Stecklein,TV Personality,Washington D.C.,United States,57,17,Eliminated Week 3,11,5.0,4.0,5.0,,6.0,5.0,6.0,,6.0,5.0,5.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3,14.0,0.4666666666666667,46.67,3,17.0,0.5666666666666667,56.67,3,16.0,0.5333333333333333,53.33,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Billy Dee Williams,Emma Slater,Actor/Actress,New York,United States,76,18,Withdrew,10,5.0,5.0,5.0,,5.0,5.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,15.0,0.5,50.0,3,15.0,0.5,50.0,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Danica McKellar,Valentin Chmerkovskiy,Actor/Actress,California,United States,39,18,Eliminated Week 8,6,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,10.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.5,8.5,9.0,10.0,9.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,24.0,0.8,80.0,3,24.0,0.8,80.0,4,36.0,0.9,90.0,4,32.0,0.8,80.0,4,39.0,0.975,97.5,4,36.0,0.9,90.0,4,36.0,0.9,90.0,4,38.0,0.95,95.0,0,0.0,,,0,0.0,,,0,0.0,,
James Maslow,Peta Murgatroyd,Actor/Actress,New York,United States,23,18,Eliminated Week 10,4,7.0,7.0,7.0,,9.0,8.0,8.0,,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,9.0,8.5,9.5,8.0,9.0,8.0,9.0,10.0,9.0,9.5,9.5,9.5,9.5,9.5,9.5,10.0,,,,,,3,21.0,0.7,70.0,3,25.0,0.8333333333333334,83.33,4,36.0,0.9,90.0,4,35.0,0.875,87.5,4,40.0,1.0,100.0,4,35.0,0.875,87.5,4,35.0,0.875,87.5,4,36.0,0.9,90.0,4,38.0,0.95,95.0,3,29.0,0.9666666666666667,96.67,0,0.0,,
Candace Cameron Bure,Mark Ballas,Actor/Actress,California,United States,37,18,3rd Place,3,9.0,8.0,8.0,,7.0,7.0,7.0,,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,9.0,9.5,9.0,9.5,9.0,9.0,9.0,9.0,8.5,9.5,9.5,8.5,8.6666,8.6666,8.6666,,,,,,3,25.0,0.8333333333333334,83.33,3,21.0,0.7,70.0,4,32.0,0.8,80.0,4,28.0,0.7,70.0,4,35.0,0.875,87.5,4,32.0,0.8,80.0,4,37.0,0.925,92.5,4,36.0,0.9,90.0,4,36.0,0.9,90.0,3,25.9998,0.86666,86.67,0,0.0,,
Sean Avery,Karina Smirnoff,Athlete,,Canada,33,18,Eliminated Week 2,11,7.0,6.0,7.0,,7.0,7.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,20.0,0.6666666666666666,66.67,3,21.0,0.7,70.0,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Diana Nyad,Henry Byalikov,Athlete,New York,United States,64,18,Eliminated Week 2,12,6.0,6.0,6.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,18.0,0.6,60.0,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Charlie White,Sharna Burgess,Athlete,Michigan,United States,26,18,Eliminated Week 9,5,9.0,9.0,9.0,,9.0,7.0,9.0,,9.0,9.0,9.0,9.0,7.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,8.5,10.0,8.0,9.0,10.0,10.0,10.0,10.0,9.5,9.5,9.5,9.5,0.0,0.0,0.0,,,,,,3,27.0,0.9,90.0,3,25.0,0.8333333333333334,83.33,4,36.0,0.9,90.0,4,33.0,0.825,82.5,4,37.0,0.925,92.5,4,36.0,0.9,90.0,4,35.5,0.8875,88.75,4,40.0,1.0,100.0,4,38.0,0.95,95.0,0,0.0,,,0,0.0,,
Amy Purdy,Derek Hough,Athlete,Nevada,United States,34,18,2nd Place,2,8.0,8.0,8.0,,8.0,8.0,8.0,,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,10.0,9.0,10.0,9.5,9.5,9.0,9.5,10.0,10.0,10.0,10.0,9.5,9.5,10.0,10.0,10.0,9.6666,10.0,,,,,,3,24.0,0.8,80.0,3,24.0,0.8,80.0,4,36.0,0.9,90.0,4,34.0,0.85,85.0,4,37.0,0.925,92.5,4,38.0,0.95,95.0,4,37.5,0.9375,93.75,4,40.0,1.0,100.0,4,39.0,0.975,97.5,3,29.666600000000003,0.9888866666666668,98.89,0,0.0,,
Meryl Davis,Maksim Chmerkoskiy,Athlete,Michigan,United States,27,18,1st Place,1,8.0,8.0,8.0,,8.0,9.0,8.0,,10.0,9.0,10.0,10.0,10.0,9.0,10.0,10.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.0,9.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,,3,24.0,0.8,80.0,3,25.0,0.8333333333333334,83.33,4,39.0,0.975,97.5,4,39.0,0.975,97.5,4,36.0,0.9,90.0,4,40.0,1.0,100.0,4,39.0,0.975,97.5,4,36.0,0.9,90.0,4,40.0,1.0,100.0,3,30.0,1.0,100.0,0,0.0,,
Drew Carey,Cheryl Burke,Comedian,Ohio,United States,55,18,Eliminated Week 6,8,7.0,7.0,7.0,,7.0,7.0,7.0,,7.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,7.0,7.0,8.0,9.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,21.0,0.7,70.0,3,21.0,0.7,70.0,4,30.0,0.75,75.0,4,33.0,0.825,82.5,4,28.0,0.7,70.0,4,32.0,0.8,80.0,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Cody Simpson,Witney Carson,Singer/Rapper,,Australia,17,18,Eliminated Week 5,9,7.0,7.0,8.0,,7.0,7.0,8.0,,9.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,9.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,22.0,0.7333333333333333,73.33,3,22.0,0.7333333333333333,73.33,4,35.0,0.875,87.5,4,31.0,0.775,77.5,4,34.0,0.85,85.0,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
NeNe Leakes,Tony Dovolani,TV Personality,New York,United States,46,18,Eliminated Week 7,7,7.0,7.0,7.0,,7.0,7.0,7.0,,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,7.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,21.0,0.7,70.0,3,21.0,0.7,70.0,4,31.0,0.775,77.5,4,32.0,0.8,80.0,4,36.0,0.9,90.0,4,33.0,0.825,82.5,4,33.0,0.825,82.5,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Antonio Sabato Jr.,Cheryl Burke,Actor/Actress,,Italy,42,19,Eliminated Week 7,8,6.0,6.0,6.0,7.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,8.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.5,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,25.0,0.625,62.5,4,31.0,0.775,77.5,4,29.0,0.725,72.5,4,29.0,0.725,72.5,4,28.0,0.7,70.0,4,28.0,0.7,70.0,4,29.5,0.7375,73.75,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Jonathan Bennett,Allison Holker,Actor/Actress,Ohio,United States,33,19,Eliminated Week 6,9,8.0,7.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,30.0,0.75,75.0,4,30.0,0.75,75.0,4,32.0,0.8,80.0,4,24.0,0.6,60.0,4,24.0,0.6,60.0,4,32.0,0.8,80.0,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Lea Thompson,Artem Chigvintsev,Actor/Actress,Minnesota,United States,53,19,Eliminated Week 9,6,8.0,8.0,8.0,8.0,9.0,8.0,9.0,9.0,7.0,8.0,8.0,8.0,10.0,10.0,10.0,9.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.5,8.5,9.0,9.0,8.0,8.0,8.0,8.0,8.5,9.0,8.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,32.0,0.8,80.0,4,35.0,0.875,87.5,4,31.0,0.775,77.5,4,39.0,0.975,97.5,4,34.0,0.85,85.0,4,32.0,0.8,80.0,4,35.0,0.875,87.5,4,32.0,0.8,80.0,4,35.0,0.875,87.5,0,0.0,,,0,0.0,,
Janel Parrish,Valentin Chmerkovskiy,Actor/Actress,Hawaii,United States,25,19,3rd Place,3,7.0,7.0,7.0,8.0,9.0,8.0,8.0,9.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,8.0,7.0,9.0,9.0,8.5,8.0,8.5,8.5,10.75,10.75,10.75,10.75,9.5,9.5,10.0,9.5,9.5,9.5,10.0,10.0,9.6666,10.0,9.6666,9.6666,4,29.0,0.725,72.5,4,34.0,0.85,85.0,4,40.0,1.0,100.0,4,36.0,0.9,90.0,4,33.0,0.825,82.5,4,33.0,0.825,82.5,4,33.5,0.8375,83.75,4,43.0,1.075,107.5,4,38.5,0.9625,96.25,4,39.0,0.975,97.5,4,38.99980000000001,0.9749950000000002,97.5
Alfonso Ribeiro,Witney Carson,Actor/Actress,New York,United States,42,19,1st Place,1,9.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,8.0,9.0,9.0,8.0,10.0,10.0,9.0,10.0,8.5,8.5,8.5,8.5,10.75,9.75,9.75,10.75,9.5,9.5,9.5,10.0,9.5,9.0,9.5,9.5,10.0,10.0,10.0,10.0,4,36.0,0.9,90.0,4,32.0,0.8,80.0,4,32.0,0.8,80.0,4,40.0,1.0,100.0,4,34.0,0.85,85.0,4,39.0,0.975,97.5,4,34.0,0.85,85.0,4,41.0,1.025,102.5,4,38.5,0.9625,96.25,4,37.5,0.9375,93.75,4,40.0,1.0,100.0
Lolo Jones,Keo Motsepe,Athlete,Iowa,United States,32,19,Eliminated Week 1,13,6.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,22.0,0.55,55.0,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Randy Couture,Karina Smirnoff,Athlete,Washington,United States,51,19,Eliminated Week 3,11,8.0,7.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,31.0,0.775,77.5,4,28.0,0.7,70.0,4,26.0,0.65,65.0,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Tommy Chong,Peta Murgatroyd,Comedian,,Canada,76,19,Eliminated Week 10,5,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,10.0,8.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,6.0,7.0,7.0,7.0,7.0,7.5,7.5,7.5,7.5,6.75,7.75,7.75,6.75,7.0,7.5,7.0,7.0,8.0,7.5,8.0,7.5,0.0,0.0,0.0,0.0,4,27.0,0.675,67.5,4,28.0,0.7,70.0,4,34.0,0.85,85.0,4,28.0,0.7,70.0,4,23.0,0.575,57.5,4,28.0,0.7,70.0,4,30.0,0.75,75.0,4,29.0,0.725,72.5,4,28.5,0.7125,71.25,4,31.0,0.775,77.5,0,0.0,,
Betsey Johnson,Tony Dovolani,Fashion Designer,Connecticut,United States,72,19,Eliminated Week 4,10,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,9.0,6.0,7.0,8.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,20.0,0.5,50.0,4,28.0,0.7,70.0,4,29.0,0.725,72.5,4,29.0,0.725,72.5,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Michael Waltrip,Emma Slater,Racing Driver,Kentucky,United States,51,19,Eliminated Week 8,7,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,5.0,5.0,5.0,5.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,25.0,0.625,62.5,4,24.0,0.6,60.0,4,28.0,0.7,70.0,4,25.0,0.625,62.5,4,20.0,0.5,50.0,4,30.0,0.75,75.0,4,28.0,0.7,70.0,4,25.0,0.625,62.5,0,0.0,,,0,0.0,,,0,0.0,,
Tavis Smiley,Sharna Burgess,Radio Personality,Mississippi,United States,50,19,Eliminated Week 2,12,7.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,29.0,0.725,72.5,4,28.0,0.7,70.0,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Bethany Mota,Derek Hough,Social Media Personality,California,United States,18,19,Eliminated Week 11,4,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,10.0,10.0,10.0,10.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.5,9.0,9.5,9.5,9.75,9.75,9.75,10.75,9.0,9.5,9.5,9.0,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,4,32.0,0.8,80.0,4,33.0,0.825,82.5,4,40.0,1.0,100.0,4,33.0,0.825,82.5,4,32.0,0.8,80.0,4,36.0,0.9,90.0,4,37.5,0.9375,93.75,4,40.0,1.0,100.0,4,37.0,0.925,92.5,4,38.0,0.95,95.0,4,38.0,0.95,95.0
Sadie Robertson,Mark Ballas,TV Personality,Louisiana,United States,17,19,2nd Place,2,8.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,8.0,8.0,7.5,7.5,8.0,8.0,9.0,9.0,10.0,10.0,9.0,9.5,9.0,9.0,9.0,9.5,9.5,9.0,10.0,9.6666,10.0,9.6666,4,34.0,0.85,85.0,4,31.0,0.775,77.5,4,32.0,0.8,80.0,4,37.0,0.925,92.5,4,36.0,0.9,90.0,4,35.0,0.875,87.5,4,31.0,0.775,77.5,4,38.0,0.95,95.0,4,36.5,0.9125,91.25,4,37.0,0.925,92.5,4,39.333200000000005,0.9833300000000001,98.33
Suzanne Somers,Tony Dovolani,Actor/Actress,California,United States,68,20,Eliminated Week 5,9,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4,25.0,0.625,62.5,4,28.0,0.7,70.0,4,25.0,0.625,62.5,4,28.0,0.7,70.0,4,28.0,0.7,70.0,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Willow Shields,Mark Ballas,Actor/Actress,New Mexico,United States,14,20,Eliminated Week 7,7,6.0,6.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,10.0,9.0,10.0,10.0,8.0,8.0,9.0,9.0,9.5,8.5,9.0,9.5,9.5,9.5,9.5,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4,25.0,0.625,62.5,4,32.0,0.8,80.0,4,32.0,0.8,80.0,4,39.0,0.975,97.5,4,34.0,0.85,85.0,4,36.5,0.9125,91.25,4,39.0,0.975,97.5,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Riker Lynch,Allison Holker,Actor/Actress,Colorado,United States,23,20,2nd Place,2,8.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,7.0,9.0,9.0,8.0,8.0,9.0,9.0,10.0,9.0,9.0,10.0,10.0,8.5,9.5,10.0,9.0,10.0,9.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,4,31.0,0.775,77.5,4,32.0,0.8,80.0,4,34.0,0.85,85.0,4,34.0,0.85,85.0,4,38.0,0.95,95.0,4,38.0,0.95,95.0,4,37.0,0.925,92.5,4,39.0,0.975,97.5,4,40.0,1.0,100.0,4,40.0,1.0,100.0,0,0.0,,
Rumer Willis,Valentin Chmerkovskiy,Actor/Actress,Kentucky,United States,26,20,1st Place,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,9.0,9.0,10.0,9.0,10.0,10.0,9.0,8.5,8.5,9.5,8.5,9.5,9.5,9.5,10.0,10.0,10.0,10.0,10.0,9.5,9.5,10.0,10.0,10.0,10.0,10.0,,,,,4,32.0,0.8,80.0,4,32.0,0.8,80.0,4,33.0,0.825,82.5,4,35.0,0.875,87.5,4,39.0,0.975,97.5,4,35.5,0.8875,88.75,4,37.0,0.925,92.5,4,40.0,1.0,100.0,4,39.0,0.975,97.5,4,40.0,1.0,100.0,0,0.0,,
Nastia Liukin,Derek Hough,Athlete,,Russia,25,20,Eliminated Week 9,4,7.0,7.0,8.0,8.0,9.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,9.0,8.0,9.0,10.0,9.0,9.0,10.0,10.0,9.5,8.5,9.0,9.5,10.75,9.75,9.75,10.75,9.5,9.5,9.5,9.5,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,,4,30.0,0.75,75.0,4,34.0,0.85,85.0,4,34.0,0.85,85.0,4,36.0,0.9,90.0,4,38.0,0.95,95.0,4,36.5,0.9125,91.25,4,41.0,1.025,102.5,4,38.0,0.95,95.0,4,40.0,1.0,100.0,0,0.0,,,0,0.0,,
Michael Sam,Peta Murgatroyd,Athlete,Texas,United States,25,20,Eliminated Week 4,10,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4,26.0,0.65,65.0,4,28.0,0.7,70.0,4,24.0,0.6,60.0,4,30.0,0.75,75.0,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Robert Herjavec,Kym Johnson,Entrepreneur,,Croatia,52,20,Eliminated Week 8,6,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,8.0,9.0,8.0,9.0,6.0,6.0,6.0,6.0,8.5,8.0,8.5,8.5,7.0,8.0,8.0,8.0,7.5,7.5,8.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4,28.0,0.7,70.0,4,28.0,0.7,70.0,4,29.0,0.725,72.5,4,34.0,0.85,85.0,4,24.0,0.6,60.0,4,33.5,0.8375,83.75,4,31.0,0.775,77.5,4,31.0,0.775,77.5,0,0.0,,,0,0.0,,,0,0.0,,
Charlotte McKinney,Keo Motsepe,Model,Florida,United States,21,20,Eliminated Week 3,11,6.0,5.0,5.0,6.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4,22.0,0.55,55.0,4,26.0,0.65,65.0,4,22.0,0.55,55.0,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Noah Galloway,Sharna Burgess,Motivational Speaker,Alabama,United States,33,20,3rd Place,3,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.5,8.0,8.5,9.0,10.5,8.5,9.5,9.5,8.0,7.5,8.0,8.0,9.5,9.5,9.5,9.5,9.0,9.0,9.0,9.0,,,,,4,26.0,0.65,65.0,4,27.0,0.675,67.5,4,30.0,0.75,75.0,4,32.0,0.8,80.0,4,28.0,0.7,70.0,4,34.0,0.85,85.0,4,38.0,0.95,95.0,4,31.5,0.7875,78.75,4,38.0,0.95,95.0,4,36.0,0.9,90.0,0,0.0,,
Redfoo,Emma Slater,Singer/Rapper,California,United States,39,20,Eliminated Week 2,12,6.0,5.0,5.0,6.0,8.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4,22.0,0.55,55.0,4,31.0,0.775,77.5,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Patti LaBelle,Artem Chigvintsev,Singer/Rapper,Pennsylvania,United States,70,20,Eliminated Week 6,8,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,5.0,5.0,6.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,9.0,8.0,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4,25.0,0.625,62.5,4,28.0,0.7,70.0,4,22.0,0.55,55.0,4,30.0,0.75,75.0,4,27.0,0.675,67.5,4,34.0,0.85,85.0,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,,0,0.0,,
Chris Soules,Witney Carson,TV Personality,Iowa,United States,33,20,Eliminated Week 8,5,7.0,6.0,6.0,7.0,5.0,6.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,9.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,8.0,7.5,8.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4,26.0,0.65,65.0,4,21.0,0.525,52.5,4,28.0,0.7,70.0,4,27.0,0.675,67.5,4,27.0,0.675,67.5,4,35.0,0.875,87.5,4,31.0,0.775,77.5,4,32.0,0.8,80.0,0,0.0,,,0,0.0,,,0,0.0,,
